LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL,,
2016-17,667,Gwinnett County,3750,Central Gwinnett High School,Essay Total,1202640,26653,3942,123,14,15,15,,NEW SCALE
2016-17,667,Gwinnett County,3750,Central Gwinnett High School,Essay Writing Score - New,1202640,26673,3943,125,5,5,5,,NEW SCALE
2016-17,667,Gwinnett County,3750,Central Gwinnett High School,Evidence Based Reading and Writing - New,1715481,62123,8525,286,535,551,518,,NEW SCALE
2016-17,667,Gwinnett County,3750,Central Gwinnett High School,Math Section Score - New,1715481,62035,8516,285,517,546,509,,NEW SCALE
2016-17,667,Gwinnett County,3750,Central Gwinnett High School,Reading Test  Score - New,1715481,62613,8620,284,270,278,263,,NEW SCALE
2016-17,667,Gwinnett County,3750,Central Gwinnett High School,WritLang Test  Score - New,1715481,62535,8586,289,266,273,257,,NEW SCALE
2010-11,717,Putnam County,114,Putnam County High School,Combined,1267239,84240,60,60,1338,1334,1334,,NEW SCALE
2016-17,667,Gwinnett County,4052,Dacula High School,Essay Analysis Score - New,1202640,26629,3932,106,4,4,4,,NEW SCALE
2016-17,667,Gwinnett County,4052,Dacula High School,Essay Reading Score - New,1202640,26656,3951,106,5,5,5,,NEW SCALE
2016-17,667,Gwinnett County,4052,Dacula High School,Essay Total,1202640,26653,3942,106,14,15,14,,NEW SCALE
2016-17,667,Gwinnett County,4052,Dacula High School,Essay Writing Score - New,1202640,26673,3943,105,5,5,5,,NEW SCALE
2016-17,667,Gwinnett County,4052,Dacula High School,Evidence Based Reading and Writing - New,1715481,62123,8525,286,535,551,541,,NEW SCALE
2016-17,667,Gwinnett County,4052,Dacula High School,Math Section Score - New,1715481,62035,8516,286,517,546,533,,NEW SCALE
2016-17,667,Gwinnett County,4052,Dacula High School,Reading Test  Score - New,1715481,62613,8620,290,270,278,275,,NEW SCALE
2016-17,667,Gwinnett County,4052,Dacula High School,WritLang Test  Score - New,1715481,62535,8586,290,266,273,266,,NEW SCALE
2011-12,717,Putnam County,114,Putnam County High School,Combined,1284459,86367,33,33,1342,1421,1421,,NEW SCALE
2016-17,667,Gwinnett County,4556,North Gwinnett High School,Essay Analysis Score - New,1202640,26629,3932,297,4,4,5,,NEW SCALE
2016-17,667,Gwinnett County,4556,North Gwinnett High School,Essay Reading Score - New,1202640,26656,3951,299,5,5,5,,NEW SCALE
2016-17,667,Gwinnett County,4556,North Gwinnett High School,Essay Total,1202640,26653,3942,297,14,15,15,,NEW SCALE
2016-17,667,Gwinnett County,4556,North Gwinnett High School,Essay Writing Score - New,1202640,26673,3943,296,5,5,5,,NEW SCALE
2016-17,667,Gwinnett County,4556,North Gwinnett High School,Evidence Based Reading and Writing - New,1715481,62123,8525,538,535,551,595,,NEW SCALE
2016-17,667,Gwinnett County,4556,North Gwinnett High School,Math Section Score - New,1715481,62035,8516,538,517,546,600,,NEW SCALE
2016-17,667,Gwinnett County,4556,North Gwinnett High School,Reading Test  Score - New,1715481,62613,8620,546,270,278,299,,NEW SCALE
2016-17,667,Gwinnett County,4556,North Gwinnett High School,WritLang Test  Score - New,1715481,62535,8586,545,266,273,297,,NEW SCALE
2012-13,717,Putnam County,114,Putnam County High School,Combined,1295267,86088,18,18,1337,1432,1432,,NEW SCALE
2016-17,667,Gwinnett County,5550,Duluth High School,Essay Analysis Score - New,1202640,26629,3932,188,4,4,4,,NEW SCALE
2016-17,667,Gwinnett County,5550,Duluth High School,Essay Reading Score - New,1202640,26656,3951,187,5,5,5,,NEW SCALE
2016-17,667,Gwinnett County,5550,Duluth High School,Essay Total,1202640,26653,3942,187,14,15,15,,NEW SCALE
2016-17,667,Gwinnett County,5550,Duluth High School,Essay Writing Score - New,1202640,26673,3943,186,5,5,5,,NEW SCALE
2016-17,667,Gwinnett County,5550,Duluth High School,Evidence Based Reading and Writing - New,1715481,62123,8525,400,535,551,555,,NEW SCALE
2016-17,667,Gwinnett County,5550,Duluth High School,Math Section Score - New,1715481,62035,8516,403,517,546,563,,NEW SCALE
2016-17,667,Gwinnett County,5550,Duluth High School,Reading Test  Score - New,1715481,62613,8620,404,270,278,279,,NEW SCALE
2016-17,667,Gwinnett County,5550,Duluth High School,WritLang Test  Score - New,1715481,62535,8586,407,266,273,275,,NEW SCALE
2013-14,717,Putnam County,114,Putnam County High School,Combined,1306039,82852,24,24,1352,1438,1438,,NEW SCALE
2016-17,668,Habersham County,2052,Habersham Central High School,Essay Analysis Score - New,1202640,26629,86,86,4,4,4,,NEW SCALE
2016-17,668,Habersham County,2052,Habersham Central High School,Essay Reading Score - New,1202640,26656,87,87,5,5,5,,NEW SCALE
2016-17,668,Habersham County,2052,Habersham Central High School,Essay Total,1202640,26653,87,87,14,13,13,,NEW SCALE
2016-17,668,Habersham County,2052,Habersham Central High School,Essay Writing Score - New,1202640,26673,88,88,5,5,5,,NEW SCALE
2016-17,668,Habersham County,2052,Habersham Central High School,Evidence Based Reading and Writing - New,1715481,62123,230,230,535,533,533,,NEW SCALE
2016-17,668,Habersham County,2052,Habersham Central High School,Math Section Score - New,1715481,62035,233,233,517,511,511,,NEW SCALE
2016-17,668,Habersham County,2052,Habersham Central High School,Reading Test  Score - New,1715481,62613,234,234,270,269,269,,NEW SCALE
2016-17,668,Habersham County,2052,Habersham Central High School,WritLang Test  Score - New,1715481,62535,239,239,266,265,265,,NEW SCALE
2017-18,705,Murray County,190,Murray County High School,Combined Test Score,2136539,65795,204,91,1052,997,975,,
2016-17,669,Hall County,102,Chestatee High School,Essay Analysis Score - New,1202640,26629,405,66,4,4,4,,NEW SCALE
2016-17,669,Hall County,102,Chestatee High School,Essay Reading Score - New,1202640,26656,407,66,5,5,5,,NEW SCALE
2016-17,669,Hall County,102,Chestatee High School,Essay Total,1202640,26653,406,66,14,14,14,,NEW SCALE
2016-17,669,Hall County,102,Chestatee High School,Essay Writing Score - New,1202640,26673,407,66,5,5,5,,NEW SCALE
2016-17,669,Hall County,102,Chestatee High School,Evidence Based Reading and Writing - New,1715481,62123,1002,162,535,532,522,,NEW SCALE
2016-17,669,Hall County,102,Chestatee High School,Math Section Score - New,1715481,62035,1002,164,517,518,511,,NEW SCALE
2016-17,669,Hall County,102,Chestatee High School,Reading Test  Score - New,1715481,62613,1011,161,270,270,268,,NEW SCALE
2016-17,669,Hall County,102,Chestatee High School,WritLang Test  Score - New,1715481,62535,1005,165,266,263,254,,NEW SCALE
2018-19,705,Murray County,190,Murray County High School,Combined Test Score,2220087,49345,159,78,1027,968,968,,NEW SCALE
2016-17,669,Hall County,105,Lanier Career Academy,Essay Analysis Score - New,1202640,26629,405,2,4,4,,,NEW SCALE
2016-17,669,Hall County,105,Lanier Career Academy,Essay Reading Score - New,1202640,26656,407,2,5,5,,,NEW SCALE
2016-17,669,Hall County,105,Lanier Career Academy,Essay Total,1202640,26653,406,2,14,14,,,NEW SCALE
2016-17,669,Hall County,105,Lanier Career Academy,Essay Writing Score - New,1202640,26673,407,2,5,5,,,NEW SCALE
2016-17,669,Hall County,105,Lanier Career Academy,Evidence Based Reading and Writing - New,1715481,62123,1002,7,535,532,,,NEW SCALE
2016-17,669,Hall County,105,Lanier Career Academy,Math Section Score - New,1715481,62035,1002,7,517,518,,,NEW SCALE
2016-17,669,Hall County,105,Lanier Career Academy,Reading Test  Score - New,1715481,62613,1011,7,270,270,,,NEW SCALE
2016-17,669,Hall County,105,Lanier Career Academy,WritLang Test  Score - New,1715481,62535,1005,7,266,263,,,NEW SCALE
2014-15,705,Murray County,112,North Murray High School,Combined,1332096,84860,265,133,1352,1242,1240,,NEW SCALE
2016-17,669,Hall County,189,West Hall High School,Essay Analysis Score - New,1202640,26629,405,54,4,4,3,,NEW SCALE
2016-17,669,Hall County,189,West Hall High School,Essay Reading Score - New,1202640,26656,407,55,5,5,5,,NEW SCALE
2016-17,669,Hall County,189,West Hall High School,Essay Total,1202640,26653,406,54,14,14,13,,NEW SCALE
2016-17,669,Hall County,189,West Hall High School,Essay Writing Score - New,1202640,26673,407,54,5,5,5,,NEW SCALE
2016-17,669,Hall County,189,West Hall High School,Evidence Based Reading and Writing - New,1715481,62123,1002,146,535,532,517,,NEW SCALE
2016-17,669,Hall County,189,West Hall High School,Math Section Score - New,1715481,62035,1002,144,517,518,499,,NEW SCALE
2016-17,669,Hall County,189,West Hall High School,Reading Test  Score - New,1715481,62613,1011,144,270,270,264,,NEW SCALE
2016-17,669,Hall County,189,West Hall High School,WritLang Test  Score - New,1715481,62535,1005,144,266,263,254,,NEW SCALE
2015-16,705,Murray County,112,North Murray High School,Combined Test Score,,28212.33333,76.33333333,44.33333333,1084,1019,1052,,NEW SCALE
2016-17,669,Hall County,202,Flowery Branch High,Essay Analysis Score - New,1202640,26629,405,107,4,4,4,,NEW SCALE
2016-17,669,Hall County,202,Flowery Branch High,Essay Reading Score - New,1202640,26656,407,108,5,5,5,,NEW SCALE
2016-17,669,Hall County,202,Flowery Branch High,Essay Total,1202640,26653,406,108,14,14,14,,NEW SCALE
2016-17,669,Hall County,202,Flowery Branch High,Essay Writing Score - New,1202640,26673,407,108,5,5,5,,NEW SCALE
2016-17,669,Hall County,202,Flowery Branch High,Evidence Based Reading and Writing - New,1715481,62123,1002,260,535,532,552,,NEW SCALE
2016-17,669,Hall County,202,Flowery Branch High,Math Section Score - New,1715481,62035,1002,261,517,518,533,,NEW SCALE
2016-17,669,Hall County,202,Flowery Branch High,Reading Test  Score - New,1715481,62613,1011,264,270,270,279,,NEW SCALE
2016-17,669,Hall County,202,Flowery Branch High,WritLang Test  Score - New,1715481,62535,1005,262,266,263,274,,NEW SCALE
2016-17,705,Murray County,112,North Murray High School,Combined Test Score,1715481,62394.33333,188.3333333,113,1053,997,1008,,NEW SCALE
2016-17,669,Hall County,1552,East Hall High School,Essay Analysis Score - New,1202640,26629,405,33,4,4,4,,NEW SCALE
2016-17,669,Hall County,1552,East Hall High School,Essay Reading Score - New,1202640,26656,407,33,5,5,5,,NEW SCALE
2016-17,669,Hall County,1552,East Hall High School,Essay Total,1202640,26653,406,33,14,14,13,,NEW SCALE
2016-17,669,Hall County,1552,East Hall High School,Essay Writing Score - New,1202640,26673,407,33,5,5,5,,NEW SCALE
2016-17,669,Hall County,1552,East Hall High School,Evidence Based Reading and Writing - New,1715481,62123,1002,122,535,532,502,,NEW SCALE
2016-17,669,Hall County,1552,East Hall High School,Math Section Score - New,1715481,62035,1002,121,517,518,499,,NEW SCALE
2016-17,669,Hall County,1552,East Hall High School,Reading Test  Score - New,1715481,62613,1011,127,270,270,256,,NEW SCALE
2016-17,669,Hall County,1552,East Hall High School,WritLang Test  Score - New,1715481,62535,1005,120,266,263,248,,NEW SCALE
2010-11,718,Quitman County,110,Quitman County High School,Combined,1267239,84240,19,19,1338,1036,1036,,NEW SCALE
2016-17,669,Hall County,1556,North Hall High School,Essay Analysis Score - New,1202640,26629,405,75,4,4,4,,NEW SCALE
2016-17,669,Hall County,1556,North Hall High School,Essay Reading Score - New,1202640,26656,407,75,5,5,5,,NEW SCALE
2016-17,669,Hall County,1556,North Hall High School,Essay Total,1202640,26653,406,75,14,14,14,,NEW SCALE
2016-17,669,Hall County,1556,North Hall High School,Essay Writing Score - New,1202640,26673,407,76,5,5,5,,NEW SCALE
2016-17,669,Hall County,1556,North Hall High School,Evidence Based Reading and Writing - New,1715481,62123,1002,142,535,532,557,,NEW SCALE
2016-17,669,Hall County,1556,North Hall High School,Math Section Score - New,1715481,62035,1002,142,517,518,540,,NEW SCALE
2016-17,669,Hall County,1556,North Hall High School,Reading Test  Score - New,1715481,62613,1011,144,270,270,280,,NEW SCALE
2016-17,669,Hall County,1556,North Hall High School,WritLang Test  Score - New,1715481,62535,1005,143,266,263,278,,NEW SCALE
2011-12,718,Quitman County,110,Quitman County High School,Combined,1284459,86367,6,6,1342,,,,NEW SCALE
2016-17,669,Hall County,4752,Johnson High School,Essay Analysis Score - New,1202640,26629,405,68,4,4,4,,NEW SCALE
2016-17,669,Hall County,4752,Johnson High School,Essay Reading Score - New,1202640,26656,407,68,5,5,5,,NEW SCALE
2016-17,669,Hall County,4752,Johnson High School,Essay Total,1202640,26653,406,68,14,14,15,,NEW SCALE
2016-17,669,Hall County,4752,Johnson High School,Essay Writing Score - New,1202640,26673,407,68,5,5,5,,NEW SCALE
2016-17,669,Hall County,4752,Johnson High School,Evidence Based Reading and Writing - New,1715481,62123,1002,163,535,532,527,,NEW SCALE
2016-17,669,Hall County,4752,Johnson High School,Math Section Score - New,1715481,62035,1002,163,517,518,517,,NEW SCALE
2016-17,669,Hall County,4752,Johnson High School,Reading Test  Score - New,1715481,62613,1011,164,270,270,267,,NEW SCALE
2016-17,669,Hall County,4752,Johnson High School,WritLang Test  Score - New,1715481,62535,1005,164,266,263,259,,NEW SCALE
2012-13,718,Quitman County,110,Quitman County High School,Combined,1295267,86088,16,16,1337,1104,1104,,NEW SCALE
2016-17,670,Hancock County,288,Hancock Central High School,Essay Analysis Score - New,1202640,26629,4,4,4,,,,NEW SCALE
2016-17,670,Hancock County,288,Hancock Central High School,Essay Reading Score - New,1202640,26656,4,4,5,,,,NEW SCALE
2016-17,670,Hancock County,288,Hancock Central High School,Essay Total,1202640,26653,4,4,14,,,,NEW SCALE
2016-17,670,Hancock County,288,Hancock Central High School,Essay Writing Score - New,1202640,26673,4,4,5,,,,NEW SCALE
2016-17,670,Hancock County,288,Hancock Central High School,Evidence Based Reading and Writing - New,1715481,62123,33,33,535,415,415,,NEW SCALE
2016-17,670,Hancock County,288,Hancock Central High School,Math Section Score - New,1715481,62035,31,31,517,406,406,,NEW SCALE
2016-17,670,Hancock County,288,Hancock Central High School,Reading Test  Score - New,1715481,62613,33,33,270,213,213,,NEW SCALE
2016-17,670,Hancock County,288,Hancock Central High School,WritLang Test  Score - New,1715481,62535,33,33,266,207,207,,NEW SCALE
2013-14,718,Quitman County,110,Quitman County High School,Combined,1306039,82852,7,7,1352,,,,NEW SCALE
2016-17,671,Haralson County,3050,Haralson County High School,Essay Analysis Score - New,1202640,26629,25,25,4,3,3,,NEW SCALE
2016-17,671,Haralson County,3050,Haralson County High School,Essay Reading Score - New,1202640,26656,26,26,5,4,4,,NEW SCALE
2016-17,671,Haralson County,3050,Haralson County High School,Essay Total,1202640,26653,25,25,14,12,12,,NEW SCALE
2016-17,671,Haralson County,3050,Haralson County High School,Essay Writing Score - New,1202640,26673,25,25,5,5,5,,NEW SCALE
2016-17,671,Haralson County,3050,Haralson County High School,Evidence Based Reading and Writing - New,1715481,62123,94,94,535,526,526,,NEW SCALE
2016-17,671,Haralson County,3050,Haralson County High School,Math Section Score - New,1715481,62035,94,94,517,488,488,,NEW SCALE
2016-17,671,Haralson County,3050,Haralson County High School,Reading Test  Score - New,1715481,62613,97,97,270,263,263,,NEW SCALE
2016-17,671,Haralson County,3050,Haralson County High School,WritLang Test  Score - New,1715481,62535,96,96,266,263,263,,NEW SCALE
2017-18,705,Murray County,112,North Murray High School,Combined Test Score,2136539,65795,204,110,1052,997,1019,,
2016-17,672,Harris County,299,Harris County High School,Essay Analysis Score - New,1202640,26629,72,72,4,4,4,,NEW SCALE
2016-17,672,Harris County,299,Harris County High School,Essay Reading Score - New,1202640,26656,71,71,5,5,5,,NEW SCALE
2016-17,672,Harris County,299,Harris County High School,Essay Total,1202640,26653,72,72,14,13,13,,NEW SCALE
2016-17,672,Harris County,299,Harris County High School,Essay Writing Score - New,1202640,26673,72,72,5,5,5,,NEW SCALE
2016-17,672,Harris County,299,Harris County High School,Evidence Based Reading and Writing - New,1715481,62123,179,179,535,545,545,,NEW SCALE
2016-17,672,Harris County,299,Harris County High School,Math Section Score - New,1715481,62035,177,177,517,521,521,,NEW SCALE
2016-17,672,Harris County,299,Harris County High School,Reading Test  Score - New,1715481,62613,184,184,270,275,275,,NEW SCALE
2016-17,672,Harris County,299,Harris County High School,WritLang Test  Score - New,1715481,62535,180,180,266,270,270,,NEW SCALE
2018-19,705,Murray County,112,North Murray High School,Combined Test Score,2220087,49345,159,78,1027,968,967,,NEW SCALE
2016-17,673,Hart County,3050,Hart County High School,Essay Analysis Score - New,1202640,26629,69,69,4,3,3,,NEW SCALE
2016-17,673,Hart County,3050,Hart County High School,Essay Reading Score - New,1202640,26656,69,69,5,5,5,,NEW SCALE
2016-17,673,Hart County,3050,Hart County High School,Essay Total,1202640,26653,69,69,14,12,12,,NEW SCALE
2016-17,673,Hart County,3050,Hart County High School,Essay Writing Score - New,1202640,26673,68,68,5,5,5,,NEW SCALE
2016-17,673,Hart County,3050,Hart County High School,Evidence Based Reading and Writing - New,1715481,62123,184,184,535,519,519,,NEW SCALE
2016-17,673,Hart County,3050,Hart County High School,Math Section Score - New,1715481,62035,179,179,517,491,491,,NEW SCALE
2016-17,673,Hart County,3050,Hart County High School,Reading Test  Score - New,1715481,62613,182,182,270,262,262,,NEW SCALE
2016-17,673,Hart County,3050,Hart County High School,WritLang Test  Score - New,1715481,62535,185,185,266,259,259,,NEW SCALE
2014-15,705,Murray County,108,Pleasant Valley Innovative School,Combined,1332096,84860,265,5,1352,1242,,,NEW SCALE
2016-17,674,Heard County,110,Heard County High School,Essay Analysis Score - New,1202640,26629,18,18,4,3,3,,NEW SCALE
2016-17,674,Heard County,110,Heard County High School,Essay Reading Score - New,1202640,26656,18,18,5,4,4,,NEW SCALE
2016-17,674,Heard County,110,Heard County High School,Essay Total,1202640,26653,18,18,14,12,12,,NEW SCALE
2016-17,674,Heard County,110,Heard County High School,Essay Writing Score - New,1202640,26673,18,18,5,4,4,,NEW SCALE
2016-17,674,Heard County,110,Heard County High School,Evidence Based Reading and Writing - New,1715481,62123,46,46,535,515,515,,NEW SCALE
2016-17,674,Heard County,110,Heard County High School,Math Section Score - New,1715481,62035,45,45,517,506,506,,NEW SCALE
2016-17,674,Heard County,110,Heard County High School,Reading Test  Score - New,1715481,62613,46,46,270,260,260,,NEW SCALE
